cause,exposure,age,central,low,high,source
IHD,0.06,25-29,1.00232379141791,1.00111568150985,1.00448922058827,gbd2019
IHD,0.07,25-29,1.00271082886829,1.00130161395311,1.00523665141209,gbd2019
IHD,0.08,25-29,1.00309779174257,1.00148754224826,1.00598386158282,gbd2019
IHD,0.09,25-29,1.0034846800518,1.00167346639065,1.00673085113492,gbd2019
IHD,0.1,25-29,1.00387149380699,1.00185938637566,1.00747762010286,gbd2019
IHD,0.11,25-29,1.00425823301917,1.00204530219862,1.00822416852112,gbd2019
IHD,0.12,25-29,1.00464489769938,1.00223121385491,1.00897049642416,gbd2019
IHD,0.13,25-29,1.00503148785865,1.00241712133988,1.00971660384646,gbd2019
IHD,0.14,25-29,1.00541800350801,1.00260302464888,1.01046249082248,gbd2019
IHD,0.15,25-29,1.00580444465848,1.00278892377728,1.01120815738669,gbd2019
IHD,0.16,25-29,1.0061908113211,1.00297481872043,1.01195360357357,gbd2019
IHD,0.17,25-29,1.00657710350689,1.00316070947369,1.01269882941759,gbd2019
IHD,0.18,25-29,1.00696332122689,1.00334659603242,1.01344383495321,gbd2019
IHD,0.19,25-29,1.00734946449213,1.00353247839198,1.0141886202149,gbd2019
IHD,0.2,25-29,1.00773553331364,1.00371835654772,1.01493310243762,gbd2019
IHD,0.21,25-29,1.00812152770244,1.003904230495,1.0156771880929,gbd2019
IHD,0.22,25-29,1.00850744766956,1.00409010022918,1.01642102936071,gbd2019
IHD,0.23,25-29,1.00889329322605,1.00427596574561,1.01716462628519,gbd2019
IHD,0.24,25-29,1.00927906438292,1.00446182703966,1.01790797891047,gbd2019
IHD,0.25,25-29,1.0096647611512,1.00464768410668,1.01865108728067,gbd2019
IHD,0.26,25-29,1.01005038354193,1.00483353694203,1.01939395143994,gbd2019
IHD,0.27,25-29,1.01043593156614,1.00501938554106,1.02013657143239,gbd2019
IHD,0.28,25-29,1.01082140523486,1.00520522989915,1.02087894730218,gbd2019
IHD,0.29,25-29,1.01120680455911,1.00539107001163,1.02162107909342,gbd2019
IHD,0.3,25-29,1.01159212954993,1.00557690587387,1.02236296685025,gbd2019
IHD,0.31,25-29,1.01197738021834,1.00576273748124,1.0231046106168,gbd2019
IHD,0.32,25-29,1.01236255657538,1.00594856482907,1.02384601043721,gbd2019
IHD,0.33,25-29,1.01274765863208,1.00613438791274,1.0245871663556,gbd2019
IHD,0.34,25-29,1.01313268639946,1.00632020672761,1.02532807841611,gbd2019
IHD,0.35,25-29,1.01351763988856,1.00650602126902,1.02606874666288,gbd2019
IHD,0.36,25-29,1.0139025191104,1.00669183153233,1.02680917114002,gbd2019
IHD,0.37,25-29,1.01428732407602,1.00687763751291,1.02754935189169,gbd2019
IHD,0.38,25-29,1.01467205479645,1.00706343920611,1.028289288962,gbd2019
IHD,0.39,25-29,1.01505671128271,1.0072492366073,1.02902898239509,gbd2019
IHD,0.4,25-29,1.01544129354584,1.00743502971181,1.02976843223509,gbd2019
IHD,0.41,25-29,1.01582580159686,1.00762081851503,1.03050763852614,gbd2019
IHD,0.42,25-29,1.01621023544681,1.00780660301229,1.03124660131236,gbd2019
IHD,0.43,25-29,1.01659459510672,1.00799238319897,1.0319853206379,gbd2019
IHD,0.44,25-29,1.01697888058761,1.00817815907041,1.03272379654687,gbd2019
IHD,0.45,25-29,1.01736309190051,1.00836393062198,1.03346202908342,gbd2019
IHD,0.46,25-29,1.01774722905647,1.00854969784903,1.03420001829167,gbd2019
IHD,0.47,25-29,1.0181312920665,1.00873546074693,1.03493776421577,gbd2019
IHD,0.48,25-29,1.01851528094163,1.00892121931102,1.03567526689983,gbd2019
IHD,0.49,25-29,1.0188991956929,1.00910697353666,1.03641252638799,gbd2019
IHD,0.5,25-29,1.01928303633134,1.00929272341923,1.03714954272439,gbd2019
IHD,0.51,25-29,1.01966680286797,1.00947846895406,1.03788631595316,gbd2019
IHD,0.52,25-29,1.02005049531383,1.00966421013652,1.03862284611843,gbd2019
IHD,0.53,25-29,1.02043411367994,1.00984994696197,1.03935913326433,gbd2019
IHD,0.54,25-29,1.02081765797734,1.01003567942576,1.04009517743499,gbd2019
IHD,0.55,25-29,1.02120112821706,1.01022140752326,1.04083097867455,gbd2019
IHD,0.56,25-29,1.02158452441012,1.01040713124982,1.04156653702713,gbd2019
IHD,0.57,25-29,1.02196784656755,1.01059285060079,1.04230185253688,gbd2019
IHD,0.58,25-29,1.02235109470039,1.01077856557154,1.04303692524792,gbd2019
IHD,0.59,25-29,1.02273426881967,1.01096427615742,1.04377175520439,gbd2019
IHD,0.6,25-29,1.02311736893641,1.01114998235379,1.04450634245041,gbd2019
IHD,0.61,25-29,1.02350039506165,1.01133568415602,1.04524068703012,gbd2019
IHD,0.62,25-29,1.02388334720642,1.01152138155944,1.04597478898765,gbd2019
IHD,0.63,25-29,1.02426622538173,1.01170707455943,1.04670864836714,gbd2019
IHD,0.64,25-29,1.02464902959864,1.01189276315135,1.04744226521272,gbd2019
IHD,0.65,25-29,1.02503175986816,1.01207844733054,1.04817563956851,gbd2019
IHD,0.66,25-29,1.02541441620132,1.01226412709237,1.04890877147865,gbd2019
IHD,0.67,25-29,1.02579699860916,1.01244980243219,1.04964166098728,gbd2019
IHD,0.68,25-29,1.02617950710271,1.01263547334537,1.05037430813852,gbd2019
IHD,0.69,25-29,1.02656194169299,1.01282113982726,1.05110671297651,gbd2019
IHD,0.7,25-29,1.02694430239104,1.01300680187321,1.05183887554538,gbd2019
IHD,0.71,25-29,1.02732658920788,1.01319245947859,1.05257079588926,gbd2019
IHD,0.72,25-29,1.02770880215454,1.01337811263875,1.05330247405229,gbd2019
IHD,0.73,25-29,1.02809094124207,1.01356376134905,1.05403391007859,gbd2019
IHD,0.74,25-29,1.02847300648147,1.01374940560486,1.0547651040123,gbd2019
IHD,0.75,25-29,1.02885499788379,1.01393504540151,1.05549605589755,gbd2019
IHD,0.76,25-29,1.02923691546006,1.01412068073438,1.05622676577848,gbd2019
IHD,0.77,25-29,1.0296187592213,1.01430631159883,1.05695723369921,gbd2019
IHD,0.78,25-29,1.03000052917855,1.0144919379902,1.05768745970388,gbd2019
IHD,0.79,25-29,1.03038222534283,1.01467755990386,1.05841744383662,gbd2019
IHD,0.8,25-29,1.03076384772518,1.01486317733516,1.05914718614156,gbd2019
IHD,0.81,25-29,1.03114539633662,1.01504879027946,1.05987668666283,gbd2019
IHD,0.82,25-29,1.03152687118819,1.01523439873213,1.06060594544458,gbd2019
IHD,0.83,25-29,1.03190827229091,1.01542000268851,1.06133496253092,gbd2019
IHD,0.84,25-29,1.03228959965582,1.01560560214397,1.06206373796599,gbd2019
IHD,0.85,25-29,1.03267085329394,1.01579119709386,1.06279227179393,gbd2019
IHD,0.86,25-29,1.03305203321631,1.01597678753354,1.06352056405886,gbd2019
IHD,0.87,25-29,1.03343313943395,1.01616237345837,1.06424861480492,gbd2019
IHD,0.88,25-29,1.0338141719579,1.01634795486371,1.06497642407624,gbd2019
IHD,0.89,25-29,1.03419513079918,1.01653353174491,1.06570399191696,gbd2019
IHD,0.9,25-29,1.03457601596883,1.01671910409733,1.06643131837119,gbd2019
IHD,0.91,25-29,1.03495682747787,1.01690467191633,1.06715840348309,gbd2019
IHD,0.92,25-29,1.03533756533733,1.01709023519727,1.06788524729677,gbd2019
IHD,0.93,25-29,1.03571822955825,1.0172757939355,1.06861184985638,gbd2019
IHD,0.94,25-29,1.03609882015166,1.01746134812638,1.06933821120604,gbd2019
IHD,0.95,25-29,1.03647933712858,1.01764689776528,1.07006433138988,gbd2019
IHD,0.96,25-29,1.03685978050004,1.01783244284754,1.07079021045205,gbd2019
IHD,0.97,25-29,1.03724015027708,1.0180179833685301,1.07151584843666,gbd2019
IHD,0.98,25-29,1.03762044647073,1.0182035193236,1.07224124538786,gbd2019
IHD,0.99,25-29,1.03800066909201,1.0183890507081,1.07296640134977,gbd2019
IHD,1,25-29,1.03838081815195,1.01857457751741,1.07369131636653,gbd2019
IHD,1.1,25-29,1.04217826530453,1.02043050886808,1.08092722425982,gbd2019
IHD,1.2,25-29,1.04596836845653,1.02228775963268,1.08813908618331,gbd2019
IHD,1.3,25-29,1.04975113863794,1.02414499851092,1.09532694626925,gbd2019
IHD,1.4,25-29,1.05352658687874,1.02600222538375,1.10249084864989,gbd2019
IHD,1.5,25-29,1.05729472420889,1.02785944013215,1.10963083745748,gbd2019
IHD,1.6,25-29,1.06105556165838,1.02971664263708,1.11674695682426,gbd2019
IHD,1.7,25-29,1.06480911025719,1.03157383277952,1.12383925088248,gbd2019
IHD,1.8,25-29,1.06855538103528,1.03343101044043,1.1309077637644,gbd2019
IHD,1.9,25-29,1.07229438502263,1.03528817550078,1.13795253960225,gbd2019
IHD,2,25-29,1.07602613324923,1.03714532784154,1.1449736225283,gbd2019
IHD,2.1,25-29,1.07975063674505,1.03900246734368,1.15197105667478,gbd2019
IHD,2.2,25-29,1.08346790654006,1.04085959388816,1.15894488617395,gbd2019
IHD,2.3,25-29,1.08717795366424,1.04271670735596,1.16589515515805,gbd2019
IHD,2.4,25-29,1.09088078914758,1.04457380762805,1.17282190775934,gbd2019
IHD,2.5,25-29,1.09457642402003,1.04643089458539,1.17972518811005,gbd2019
IHD,2.6,25-29,1.09826486931159,1.04828796810894,1.18660504034245,gbd2019
IHD,2.7,25-29,1.10194613605222,1.05014502807969,1.19346150858878,gbd2019
IHD,2.8,25-29,1.10562023527191,1.05200207437859,1.20029463698128,gbd2019
IHD,2.9,25-29,1.10928717800062,1.05385910688662,1.20710446965221,gbd2019
IHD,3,25-29,1.11294697526835,1.05571612548475,1.21389105073382,gbd2019
IHD,3.1,25-29,1.11659963810506,1.05757313005394,1.22065442435834,gbd2019
IHD,3.2,25-29,1.12024517754072,1.05943012047516,1.22739463465804,gbd2019
IHD,3.3,25-29,1.12388360460533,1.06128709662938,1.23411172576516,gbd2019
IHD,3.4,25-29,1.12751493032884,1.06314405839757,1.24080574181195,gbd2019
IHD,3.5,25-29,1.13113916574125,1.0650010056607,1.24747672693065,gbd2019
IHD,3.6,25-29,1.13475632187252,1.06685793829974,1.25412472525352,gbd2019
IHD,3.7,25-29,1.13836640975263,1.06871485619565,1.2607497809128,gbd2019
IHD,3.8,25-29,1.14196944041157,1.0705717592294,1.26735193804074,gbd2019
IHD,3.9,25-29,1.1455654248793,1.07242864728196,1.2739312407696,gbd2019
IHD,4,25-29,1.1491543741858,1.07428552023431,1.28048773323162,gbd2019
IHD,4.1,25-29,1.15273629936104,1.0761423779674,1.28702145955904,gbd2019
IHD,4.2,25-29,1.15631121143502,1.07799922036221,1.29353246388412,gbd2019
IHD,4.3,25-29,1.15987912143769,1.07985604729971,1.3000207903391,gbd2019
IHD,4.4,25-29,1.16344004039904,1.08171285866086,1.30648648305624,gbd2019
IHD,4.5,25-29,1.16699397934905,1.08356965432663,1.31292958616778,gbd2019
IHD,4.6,25-29,1.17054094931769,1.085426434178,1.31935014380597,gbd2019
IHD,4.7,25-29,1.17408096133493,1.08728319809592,1.32574820010306,gbd2019
IHD,4.8,25-29,1.17761402643076,1.08913994596138,1.3321237991913,gbd2019
IHD,4.9,25-29,1.18114015563515,1.09099667765533,1.33847698520294,gbd2019
IHD,5,25-29,1.18465935997807,1.09285339305875,1.34480780227021,gbd2019
IHD,5.1,25-29,1.18817165048951,1.0947100920526,1.35111629452539,gbd2019
IHD,5.2,25-29,1.19167703819944,1.09656677451785,1.3574025061007,gbd2019
IHD,5.3,25-29,1.19517553413783,1.09842344033548,1.3636664811284,gbd2019
IHD,5.4,25-29,1.19866714933467,1.10026096243551,1.36990826374075,gbd2019
IHD,5.5,25-29,1.20215189481993,1.10207943970349,1.37612789806998,gbd2019
IHD,5.6,25-29,1.20562978162358,1.10389656153438,1.38232542824834,gbd2019
IHD,5.7,25-29,1.20910082077561,1.10571232974513,1.38850089840809,gbd2019
IHD,5.8,25-29,1.21256502330598,1.10752674615269,1.39465435268148,gbd2019
IHD,5.9,25-29,1.21602240024468,1.10933981257401,1.40078583520074,gbd2019
IHD,6,25-29,1.21947296262168,1.11115153082604,1.40689539009813,gbd2019
IHD,6.1,25-29,1.22291672146696,1.11296190272574,1.41298306150591,gbd2019
IHD,6.2,25-29,1.22635368781049,1.11477093009005,1.41904889355631,gbd2019
IHD,6.3,25-29,1.22978387268226,1.11657861473593,1.42509293038158,gbd2019
IHD,6.4,25-29,1.23320728711223,1.11838495848032,1.43111521611398,gbd2019
IHD,6.5,25-29,1.23662394213039,1.12018996314019,1.43711579488575,gbd2019
IHD,6.6,25-29,1.2400338487667,1.12199363053247,1.44309471082915,gbd2019
IHD,6.7,25-29,1.24343701805116,1.12379596247412,1.44905200807641,gbd2019
IHD,6.8,25-29,1.24683346101373,1.12559696078209,1.45498773075979,gbd2019
IHD,6.9,25-29,1.25022318868439,1.12739662727334,1.46090192301154,gbd2019
IHD,7,25-29,1.25360621209311,1.1291949637648,1.4667946289639,gbd2019
IHD,7.1,25-29,1.25698254226988,1.13099197207345,1.47266589274913,gbd2019
IHD,7.2,25-29,1.26035219024467,1.13278765401621,1.47851575849946,gbd2019
IHD,7.3,25-29,1.26371516704746,1.13458201141006,1.48434427034716,gbd2019
IHD,7.4,25-29,1.26707148370822,1.13637504607193,1.49015147242447,gbd2019
IHD,7.5,25-29,1.27042115125692,1.13816675981878,1.49593740886364,gbd2019
IHD,7.6,25-29,1.27376418072356,1.13995715446756,1.50170212379691,gbd2019
IHD,7.7,25-29,1.27710058313809,1.14174623183522,1.50744566135654,gbd2019
IHD,7.8,25-29,1.28043036953051,1.14353399373872,1.51316806567477,gbd2019
IHD,7.9,25-29,1.28375355093077,1.14532044199499,1.51886938088385,gbd2019
IHD,8,25-29,1.28707013836888,1.147105578421,1.52454965111603,gbd2019
IHD,8.1,25-29,1.29038014287479,1.1488894048337,1.53020892050356,gbd2019
IHD,8.2,25-29,1.29368357547848,1.15067192305003,1.53584723317869,gbd2019
IHD,8.3,25-29,1.29698044720993,1.15245313488695,1.54146463327366,gbd2019
IHD,8.4,25-29,1.30027076909913,1.15425066427778,1.54706116492073,gbd2019
IHD,8.5,25-29,1.30355455217604,1.15605692015115,1.55263687225215,gbd2019
IHD,8.6,25-29,1.30683180747063,1.15786286230456,1.55819179940015,gbd2019
IHD,8.7,25-29,1.3101025460129,1.15966892882957,1.56372599049699,gbd2019
IHD,8.8,25-29,1.31336677883281,1.16147789497274,1.56923948967493,gbd2019
IHD,8.9,25-29,1.31662451696034,1.16331209326312,1.57473234106619,gbd2019
IHD,9,25-29,1.31987577142546,1.1651462705041,1.58020458880305,gbd2019
IHD,9.1,25-29,1.32312055325816,1.16698042657663,1.58565627701774,gbd2019
IHD,9.2,25-29,1.32635887348841,1.16881456136169,1.59108744984251,gbd2019
IHD,9.3,25-29,1.32959074314619,1.17064867474023,1.59649815140961,gbd2019
IHD,9.4,25-29,1.33281617326147,1.17248276659323,1.60188842585129,gbd2019
IHD,9.5,25-29,1.33603517486422,1.17431683680165,1.60725831729981,gbd2019
IHD,9.6,25-29,1.33924775898444,1.17615088524646,1.61260786988739,gbd2019
IHD,9.7,25-29,1.34245393665208,1.17798491180862,1.61793478813521,gbd2019
IHD,9.8,25-29,1.34565371889714,1.1798189163691,1.62323178266265,gbd2019
IHD,9.9,25-29,1.34884711674958,1.18165289880887,1.62850837406329,gbd2019
IHD,10,25-29,1.35203414123938,1.18348685900889,1.63376460792402,gbd2019
IHD,11,25-29,1.38355627778711,1.20182521163562,1.68765522852964,gbd2019
IHD,12,25-29,1.41445321104518,1.22016120935064,1.73697234846526,gbd2019
IHD,13,25-29,1.44473597099006,1.23849473312031,1.78252720334153,gbd2019
IHD,14,25-29,1.47441558759826,1.25627787847389,1.82839876839278,gbd2019
IHD,15,25-29,1.50350309084629,1.27374671104818,1.87481032431831,gbd2019
IHD,16,25-29,1.53200951071063,1.29111811488768,1.92212104153306,gbd2019
IHD,17,25-29,1.55994587716779,1.30842466954341,1.9681097094653,gbd2019
IHD,18,25-29,1.58732322019427,1.32554468363113,2.01285849865291,gbd2019
IHD,19,25-29,1.61415256976656,1.34339571852168,2.05632391496668,gbd2019
IHD,20,25-29,1.64044495586117,1.36146927736106,2.09702888843506,gbd2019
IHD,21,25-29,1.66621140845459,1.37874599094995,2.130585582009,gbd2019
IHD,22,25-29,1.69146295752332,1.39677292228016,2.16245961237638,gbd2019
IHD,23,25-29,1.71621063304387,1.41480065900399,2.19452681422815,gbd2019
IHD,24,25-29,1.74046546499272,1.43282740424722,2.22723669141912,gbd2019
IHD,24.9999999999999,25-29,1.76423848334639,1.45085311446724,2.25235843115295,gbd2019
IHD,25.9999999999999,25-29,1.78754071808136,1.46748912443905,2.27511168613267,gbd2019
IHD,26.9999999999999,25-29,1.81038319917415,1.48310210128617,2.30133692859347,gbd2019
IHD,27.9999999999999,25-29,1.83277695660123,1.49927903601928,2.32867613888851,gbd2019
IHD,28.9999999999999,25-29,1.85473302033913,1.51275111402182,2.35196888247237,gbd2019
IHD,29.9999999999999,25-29,1.8762624203253,1.52834535736861,2.373584842068,gbd2019
IHD,30.9999999999999,25-29,1.89737616727856,1.54529701499728,2.39389442545062,gbd2019
IHD,31.9999999999999,25-29,1.91808519946561,1.56143769840328,2.41513974964631,gbd2019
IHD,32.9999999999999,25-29,1.93840035864139,1.57836802080366,2.44215715538526,gbd2019
IHD,33.9999999999999,25-29,1.95833242128112,1.59524475965617,2.46834619187145,gbd2019
IHD,34.9999999999999,25-29,1.9778920498942,1.61000093307053,2.4936638582332,gbd2019
IHD,35.9999999999999,25-29,1.99708988424373,1.62467360334868,2.51000195974977,gbd2019
IHD,36.9999999999999,25-29,2.01593654988242,1.6392577417537,2.5276879267133,gbd2019
IHD,37.9999999999999,25-29,2.03444259696834,1.65245097313754,2.55062200641231,gbd2019
IHD,38.9999999999999,25-29,2.0526183714961,1.66781564620602,2.57321600264736,gbd2019
IHD,39.9999999999999,25-29,2.07047373025846,1.68204649947711,2.59627824735974,gbd2019
IHD,40.9999999999999,25-29,2.0880176099881,1.6961695475244,2.61642955830465,gbd2019
IHD,41.9999999999999,25-29,2.10525820346465,1.7101978545841101,2.63958654435234,gbd2019
IHD,42.9999999999999,25-29,2.12220330939218,1.72402202368485,2.6613236251042802,gbd2019
IHD,43.9999999999999,25-29,2.13886044331131,1.73545460344289,2.67998832031361,gbd2019
IHD,44.9999999999999,25-29,2.15523710013146,1.74647746729384,2.69420665995246,gbd2019
IHD,45.9999999999999,25-29,2.17134077476205,1.76232242539996,2.71352285387286,gbd2019
IHD,46.9999999999999,25-29,2.18717892233045,1.77541497406892,2.73258394126465,gbd2019
IHD,47.9999999999999,25-29,2.20275842386091,1.78687699589292,2.75217160755422,gbd2019
IHD,48.9999999999999,25-29,2.21808533729101,1.7981285162823,2.7702140585415,gbd2019
IHD,49.9999999999999,25-29,2.2331648859618,1.80876871261573,2.7824743362994,gbd2019
IHD,50.9999999999999,25-29,2.24800160554938,1.82037287562688,2.80219439928928,gbd2019
IHD,51.9999999999999,25-29,2.26259965163287,1.8324330139789,2.81898590575151,gbd2019
IHD,52.9999999999998,25-29,2.27696185481403,1.84598454666642,2.83288157048606,gbd2019
IHD,53.9999999999998,25-29,2.29108956409714,1.85986751626885,2.85461199642572,gbd2019
IHD,54.9999999999998,25-29,2.30498347786496,1.87240818812417,2.86956875422228,gbd2019
IHD,55.9999999999998,25-29,2.31864346000218,1.88496021947778,2.8825155215498,gbd2019
IHD,56.9999999999998,25-29,2.33206808180138,1.89745849109019,2.8959662612008,gbd2019
IHD,57.9999999999998,25-29,2.34525485277386,1.90990639518498,2.90919003749356,gbd2019
IHD,58.9999999999998,25-29,2.35820103475405,1.92234616947773,2.92122821743573,gbd2019
IHD,59.9999999999998,25-29,2.37090350234961,1.93431460498266,2.9383394271502,gbd2019
IHD,60.9999999999998,25-29,2.38335850237173,1.94261940173366,2.95472978678181,gbd2019
IHD,61.9999999999998,25-29,2.39556202936227,1.95068199599062,2.97179574141355,gbd2019
IHD,62.9999999999998,25-29,2.40750934370675,1.96068747828243,2.98597910556666,gbd2019
IHD,63.9999999999998,25-29,2.41919526729495,1.97181282854904,2.99887708642622,gbd2019
IHD,64.9999999999998,25-29,2.43061451835738,1.97679761196951,3.01391246980724,gbd2019
IHD,65.9999999999998,25-29,2.44176143632186,1.98175981461474,3.02792778605923,gbd2019
IHD,66.9999999999998,25-29,2.45263002524773,1.99108835399293,3.04626530532673,gbd2019
IHD,67.9999999999998,25-29,2.46321427760641,1.99965422968032,3.05402659329391,gbd2019
IHD,68.9999999999998,25-29,2.47350848051166,2.00452234070464,3.06386543891182,gbd2019
IHD,69.9999999999998,25-29,2.48350765862347,2.01192859146876,3.07005989048607,gbd2019
IHD,70.9999999999998,25-29,2.4932052655409,2.01904506207737,3.08273295425235,gbd2019
IHD,71.9999999999998,25-29,2.50259378250293,2.02429186551543,3.0966496375169,gbd2019
IHD,72.9999999999998,25-29,2.51166498664534,2.0292985558302,3.10676081099683,gbd2019
IHD,73.9999999999998,25-29,2.52041031335623,2.03406702746648,3.11326674405107,gbd2019
IHD,74.9999999999998,25-29,2.52882518379295,2.03859917486909,3.1220598519257,gbd2019
IHD,75.9999999999998,25-29,2.53690187159714,2.04306052791074,3.13139900721443,gbd2019
IHD,76.9999999999998,25-29,2.54463400008558,2.05378569083808,3.14021048634366,gbd2019
IHD,77.9999999999998,25-29,2.55201096884776,2.06139595111728,3.14856463698874,gbd2019
IHD,78.9999999999998,25-29,2.55902026771261,2.06561806646856,3.16488418645826,gbd2019
IHD,79.9999999999997,25-29,2.56564938583213,2.06977193868541,3.18084438746522,gbd2019
