estimate,iso3,Outcome,Cause,Pollutant,scenario,region_name,year,number,cost.USD
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2002,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2003,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2004,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2005,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2006,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2007,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2008,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2009,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2010,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2011,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2012,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2013,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2014,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2015,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2016,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2017,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2018,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2019,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2020,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2021,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2022,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2023,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2024,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2025,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2026,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2027,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2028,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2029,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2030,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2031,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2032,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2033,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2034,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2035,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2036,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2037,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2038,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2039,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2040,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2041,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2042,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2043,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2044,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2045,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2046,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2047,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2048,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2049,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2050,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2051,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2052,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2053,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2054,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2055,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2056,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2057,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2058,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2059,3.261523464635318e-5,0
central,IDN,Asthma.Inci,Asthma,NO2,oprnew_a,Kepulauan Talaud,2060,3.261523464635318e-5,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,1980,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,1981,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,1982,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,1983,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,1984,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,1985,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,1986,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,1987,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,1988,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,1989,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,1990,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,1991,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,1992,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,1993,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,1994,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,1995,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,1996,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,1997,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,1998,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,1999,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2000,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2001,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2002,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2003,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2004,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2005,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2006,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2007,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2008,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2009,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2010,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2011,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2012,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2013,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2014,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2015,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2016,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2017,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2018,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2019,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2020,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2021,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2022,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2023,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2024,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2025,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2026,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2027,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2028,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2029,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2030,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2031,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2032,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2033,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2034,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2035,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2036,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2037,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2038,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2039,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2040,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2041,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2042,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2043,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2044,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2045,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2046,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2047,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2048,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2049,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2050,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2051,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2052,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2053,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2054,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2055,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2056,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2057,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2058,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2059,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,opr_all,Kepulauan Talaud,2060,1.3825867170513896e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,1980,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,1981,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,1982,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,1983,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,1984,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,1985,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,1986,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,1987,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,1988,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,1989,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,1990,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,1991,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,1992,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,1993,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,1994,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,1995,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,1996,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,1997,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,1998,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,1999,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2000,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2001,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2002,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2003,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2004,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2005,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2006,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2007,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2008,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2009,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2010,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2011,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2012,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2013,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2014,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2015,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2016,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2017,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2018,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2019,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2020,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2021,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2022,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2023,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2024,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2025,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2026,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2027,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2028,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2029,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2030,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2031,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2032,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2033,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2034,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2035,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2036,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2037,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2038,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2039,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2040,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2041,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2042,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2043,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2044,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2045,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2046,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2047,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2048,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2049,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2050,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2051,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2052,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2053,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2054,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2055,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2056,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2057,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2058,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2059,1.3955294143972144e-4,0
central,IDN,Asthma.Prev,Asthma,NO2,oprnew_a,Kepulauan Talaud,2060,1.3955294143972144e-4,0
central,IDN,Deaths,COPD,PM25,opr_all,Kepulauan Talaud,1980,1.5608100831631388e-6,0
central,IDN,Deaths,COPD,PM25,opr_all,Kepulauan Talaud,1981,1.5608100831631388e-6,0
central,IDN,Deaths,COPD,PM25,opr_all,Kepulauan Talaud,1982,1.5608100831631388e-6,0
central,IDN,Deaths,COPD,PM25,opr_all,Kepulauan Talaud,1983,1.5608100831631388e-6,0
central,IDN,Deaths,COPD,PM25,opr_all,Kepulauan Talaud,1984,1.5608100831631388e-6,0
central,IDN,Deaths,COPD,PM25,opr_all,Kepulauan Talaud,1985,1.5608100831631388e-6,0
central,IDN,Deaths,COPD,PM25,opr_all,Kepulauan Talaud,1986,1.5608100831631388e-6,0
central,IDN,Deaths,COPD,PM25,opr_all,Kepulauan Talaud,1987,1.5608100831631388e-6,0
central,IDN,Deaths,COPD,PM25,opr_all,Kepulauan Talaud,1988,1.5608100831631388e-6,0
central,IDN,Deaths,COPD,PM25,opr_all,Kepulauan Talaud,1989,1.5608100831631388e-6,0
central,IDN,Deaths,COPD,PM25,opr_all,Kepulauan Talaud,1990,1.5608100831631388e-6,0
central,IDN,Deaths,COPD,PM25,opr_all,Kepulauan Talaud,1991,1.5608100831631388e-6,0
central,IDN,Deaths,COPD,PM25,opr_all,Kepulauan Talaud,1992,1.5608100831631388e-6,0
central,IDN,Deaths,COPD,PM25,opr_all,Kepulauan Talaud,1993,1.5608100831631388e-6,0
central,IDN,Deaths,COPD,PM25,opr_all,Kepulauan Talaud,1994,1.5608100831631388e-6,0
central,IDN,Deaths,COPD,PM25,opr_all,Kepulauan Talaud,1995,1.5608100831631388e-6,0
central,IDN,Deaths,COPD,PM25,opr_all,Kepulauan Talaud,1996,1.5608100831631388e-6,0
central,IDN,Deaths,COPD,PM25,opr_all,Kepulauan Talaud,1997,1.5608100831631388e-6,0
central,IDN,Deaths,COPD,PM25,opr_all,Kepulauan Talaud,1998,1.5608100831631388e-6,0
central,IDN,Deaths,COPD,PM25,opr_all,Kepulauan Talaud,1999,1.5608100831631388e-6,0
central,IDN,Deaths,COPD,PM25,opr_all,Kepulauan Talaud,2000,1.5608100831631388e-6,0
